ticker,AAPL,ABBV
name,Apple Inc.,AbbVie Inc.
2022/08/08,161.9991,123.4771
2022/08/09,162.0482,123.3979
2022/08/10,166.2930,124.0050
2022/08/11,165.5561,125.0081
2022/08/12,169.1032,125.4656
2022/08/15,170.1742,125.1928
2022/08/16,170.0170,125.4216
2022/08/17,171.5106,124.4450
2022/08/18,171.1175,124.3130
2022/08/19,168.5333,124.8057
2022/08/22,164.6521,123.4771
2022/08/23,164.3180,122.3158
2022/08/24,164.6128,121.3391
2022/08/25,167.0693,122.5885
2022/08/26,160.7709,119.9666
2022/08/29,158.5699,119.4035
2022/08/30,156.1429,119.2627
2022/08/31,154.4823,118.3037
2022/09/01,155.2095,121.8142
2022/09/02,153.0969,119.9050
2022/09/06,151.8392,121.0576
2022/09/07,153.2443,122.0430
2022/09/08,151.7704,123.6355
2022/09/09,154.6297,124.4274
2022/09/12,160.5842,125.1488
2022/09/13,151.1612,121.8846
2022/09/14,152.6056,122.7821
2022/09/15,149.7168,125.3864
2022/09/16,148.0759,126.7501
2022/09/19,151.7901,125.5184
2022/09/20,154.1679,124.7353
2022/09/21,151.0433,123.4507
2022/09/22,150.0803,125.8263
2022/09/23,147.8106,125.8703
2022/09/26,148.1446,124.2426
2022/09/27,149.1174,124.6913
2022/09/28,147.2308,127.2253
2022/09/29,139.9990,125.5712
2022/09/30,135.7935,118.0837
2022/10/03,139.9695,121.6999
2022/10/04,143.5560,124.9289
2022/10/05,143.8508,126.1079
2022/10/06,142.8976,123.4331
2022/10/07,137.6506,122.0870
2022/10/10,137.9749,121.6911
2022/10/11,136.5599,124.5066
2022/10/12,135.9311,123.1604
2022/10/13,140.5001,127.0267
2022/10/14,135.9704,127.0444
2022/10/17,139.9303,128.3510
2022/10/18,141.2469,128.5199
2022/10/19,141.3550,127.2133
2022/10/20,140.8932,127.0356
2022/10/21,144.7056,130.7063
2022/10/24,146.8477,134.1104
2022/10/25,149.6873,133.1594
2022/10/26,146.7494,135.5502
2022/10/27,142.2786,136.4301
2022/10/28,153.0281,131.1951
2022/10/31,150.6699,130.1197
2022/11/01,148.0267,130.5730
2022/11/02,142.5046,128.4488
2022/11/03,136.4617,128.3599
2022/11/04,136.1959,129.1242
2022/11/07,136.7274,131.6306
2022/11/08,137.2983,132.0128
2022/11/09,132.7414,131.2040
2022/11/10,144.5520,133.0704
2022/11/11,147.3373,133.4615
2022/11/14,145.9397,134.8658
2022/11/15,147.6719,136.0213
2022/11/16,146.4417,134.9814
2022/11/17,148.3412,135.2391
2022/11/18,148.9022,137.7455
2022/11/21,145.6740,139.6387
2022/11/22,147.8097,142.0207
2022/11/23,148.6857,141.6651
2022/11/25,145.7724,141.8696
2022/11/28,141.9438,140.8119
2022/11/29,138.9419,140.6075
2022/11/30,145.6936,143.2561
2022/12/01,145.9692,143.6560
2022/12/02,145.4772,145.4603
2022/12/05,144.3158,145.7092
2022/12/06,140.6545,145.5136
2022/12/07,138.7155,147.0068
2022/12/08,140.3986,147.5312
2022/12/09,139.9163,144.9270
2022/12/12,142.2095,146.9357
2022/12/13,143.1740,146.4646
2022/12/14,140.9497,146.5269
2022/12/15,134.3456,144.9626
2022/12/16,132.3870,142.6339
2022/12/19,130.2808,143.5316
2022/12/20,130.2119,142.7228
2022/12/21,133.3122,144.1716
2022/12/22,130.1430,145.1136
2022/12/23,129.7789,144.9626
2022/12/27,127.9778,144.8648
2022/12/28,124.0507,144.1893
2022/12/29,127.5644,144.4826
2022/12/30,127.8793,143.6383
2023/01/03,123.0960,144.3226
2023/01/04,124.3657,145.4870
2023/01/05,123.0468,145.3092
2023/01/06,127.5742,148.0289
2023/01/09,128.0958,143.6827
2023/01/10,128.6667,141.8873
2023/01/11,131.3831,139.6920
2023/01/12,131.3044,136.5786
2023/01/13,132.6331,137.8168
2023/01/17,133.7945,137.1259
2023/01/18,133.0760,133.8689
2023/01/19,133.1350,133.4292
2023/01/20,135.6940,134.2188
2023/01/23,138.8829,133.2857
2023/01/24,140.2805,132.5141
2023/01/25,139.6210,132.6038
2023/01/26,141.6879,132.2538
2023/01/27,143.6267,131.2489
2023/01/30,140.7431,130.6837
2023/01/31,142.0127,132.5679
2023/02/01,143.1347,131.5361
2023/02/02,148.4396,129.9569
2023/02/03,152.0615,130.2799
2023/02/06,149.3352,130.1184
2023/02/07,152.2091,130.2261
2023/02/08,149.5222,129.7505
2023/02/09,148.4888,133.4203
2023/02/10,148.8535,136.4261
2023/02/13,151.6530,137.9334
2023/02/14,151.0123,136.9105
2023/02/15,153.1119,135.5378
2023/02/16,151.5150,134.1650
2023/02/17,150.3716,135.7621
2023/02/21,146.3597,136.3812
2023/02/22,146.7835,135.1878
2023/02/23,147.2665,136.4440
2023/02/24,144.6150,137.0182
2023/02/27,145.8077,138.4269
2023/02/28,145.3049,138.0860
2023/03/01,143.2349,139.3152
2023/03/02,143.8264,138.5167
2023/03/03,148.8733,140.0240
2023/03/06,151.6333,139.3241
2023/03/07,149.4351,137.2156
2023/03/08,150.6870,134.2278
2023/03/09,148.4395,132.2090
2023/03/10,146.3794,134.3265
2023/03/13,148.3212,136.3363
2023/03/14,150.4110,138.0411
2023/03/15,150.8053,138.2295
2023/03/16,153.6244,139.3421
2023/03/17,152.7866,138.3730
2023/03/20,155.1523,140.0778
2023/03/21,157.0054,140.6610
2023/03/22,155.5761,137.8796
2023/03/23,156.6604,139.3421
2023/03/24,157.9616,141.7826
2023/03/27,156.0197,141.3519
2023/03/28,155.3987,141.9890
2023/03/29,158.4742,141.7646
2023/03/30,160.0415,141.6929
2023/03/31,162.5452,142.9939
2023/04/03,163.7971,143.9359
2023/04/04,163.2648,143.3617
2023/04/05,161.4215,144.2769
2023/04/06,162.3086,144.9499
2023/04/10,159.7162,144.7076
2023/04/11,158.5037,144.7973
2023/04/12,157.8138,145.6767
2023/04/13,163.1957,147.3156
2023/04/14,162.8508,146.3195
2023/04/17,162.8705,145.9483
2023/04/18,164.0928,144.5085
2023/04/19,165.2362,145.9754
2023/04/20,164.2702,146.4554
2023/04/21,162.6635,147.0620
2023/04/24,162.9691,148.5742
2023/04/25,161.4313,149.3167
2023/04/26,161.4215,146.5097
2023/04/27,166.0051,134.8016
2023/04/28,167.2569,136.8389
2023/05/01,167.1682,139.1842
2023/05/02,166.1332,137.2917
2023/05/03,165.0588,135.1457
2023/05/04,163.4225,133.4343
2023/05/05,171.0914,134.0410
2023/05/08,171.0224,133.5157
2023/05/09,169.3171,132.9544
2023/05/10,171.0815,132.5831
2023/05/11,171.2688,132.7370
2023/05/12,170.3409,133.2441
2023/05/15,169.8474,132.7370
2023/05/16,169.8474,129.7489
2023/05/17,170.4594,129.8032
2023/05/18,172.7889,129.8847
2023/05/19,172.8975,131.3969
2023/05/22,171.9499,131.2067
2023/05/23,169.3440,129.0517
2023/05/24,169.6204,127.8111
2023/05/25,170.7555,125.5202
2023/05/26,173.1640,124.5604
2023/05/30,175.0098,123.5463
2023/05/31,174.9605,124.9226
2023/06/01,177.7638,120.8298
2023/06/02,178.6127,123.9356
2023/06/05,177.2604,123.9266
2023/06/06,176.8952,122.6317
2023/06/07,175.5231,123.6006
2023/06/08,178.2376,124.6328
2023/06/09,178.6226,125.1218
2023/06/12,181.4160,124.7143
2023/06/13,180.9422,125.2395
2023/06/14,181.5739,123.3561
2023/06/15,183.6073,123.0482
2023/06/16,182.5314,125.5383
2023/06/20,182.6203,124.7958
2023/06/21,181.5838,123.9266
2023/06/22,184.5845,124.4246
2023/06/23,184.2687,123.0754
2023/06/26,182.8769,122.1971
2023/06/27,185.6308,120.0691
2023/06/28,186.8055,119.9876
2023/06/29,187.1411,120.6396
2023/06/30,191.4645,121.9978
2023/07/03,189.9741,122.2514
2023/07/05,188.8586,124.6147
2023/07/06,189.3324,124.2797
2023/07/07,188.2170,122.6951
2023/07/10,186.1738,121.7805
2023/07/11,185.6506,122.7585
2023/07/12,187.3188,122.2242
2023/07/13,188.0788,122.3066
2023/07/14,188.2269,124.5222
2023/07/17,191.4843,123.4419
2023/07/18,191.2276,125.0441
2023/07/19,192.5799,126.0511
2023/07/20,190.6354,130.1802
2023/07/21,189.4608,131.5993
2023/07/24,190.2603,131.0866
2023/07/25,191.1190,129.6675
2023/07/26,191.9877,129.9147
2023/07/27,190.7242,136.2777
2023/07/28,193.3005,138.1088
2023/07/31,193.9125,136.9460
2023/08/01,193.0834,135.9939
2023/08/02,190.0925,136.7629
2023/08/03,188.7007,136.4608
2023/08/04,179.6393,135.2523
2023/08/07,176.5398,137.6327
2023/08/08,177.4776,136.9827
2023/08/09,175.8884,138.0355
2023/08/10,175.6712,138.6489
2023/08/11,175.7305,139.3264
2023/08/14,177.3812,139.4088
2023/08/15,175.3944,139.2715
2023/08/16,174.5247,138.7497
2023/08/17,171.9844,137.3489
2023/08/18,172.4687,137.4587
2023/08/21,173.8031,137.4771
2023/08/22,175.1770,135.7192
2023/08/23,179.0219,134.6572
2023/08/24,174.3368,134.2452
2023/08/25,176.5410,134.3001
2023/08/28,178.1027,134.9776
2023/08/29,181.9872,135.1241
2023/08/30,185.4763,135.7925
2023/08/31,185.6937,134.5473
2023/09/01,187.2653,135.6826
2023/09/05,187.5026,133.7600
2023/09/06,180.7912,133.3114
2023/09/07,175.5032,136.3326
2023/09/08,176.1160,136.4333
2023/09/11,177.2823,136.4516
2023/09/12,174.2578,136.6622
2023/09/13,172.1920,138.3926
2023/09/14,173.7043,140.6631
2023/09/15,172.9827,139.2715
2023/09/18,175.9084,140.9378
2023/09/19,176.9957,140.5258
2023/09/20,173.4571,140.6357
2023/09/21,171.9152,140.4709
2023/09/22,172.7652,139.8392
2023/09/25,174.0403,141.5878
2023/09/26,169.9680,140.9103
2023/09/27,168.4557,140.1962
2023/09/28,168.7128,139.3905
2023/09/29,169.2267,136.4699
2023/10/02,171.7373,135.7284
2023/10/03,170.4029,134.9776
2023/10/04,171.6483,135.2157
2023/10/05,172.8838,134.9959
2023/10/06,175.4340,135.7192
2023/10/09,176.9166,136.5157
2023/10/10,176.3235,136.3143
2023/10/11,177.7172,136.7263
2023/10/12,178.6167,137.1332
2023/10/13,176.7782,136.8188
2023/10/16,176.6497,136.1438
2023/10/17,175.0979,137.9469
2023/10/18,173.8031,138.0394
2023/10/19,173.4275,134.5625
2023/10/20,170.8774,135.2191
2023/10/23,170.9960,133.8320
2023/10/24,171.4309,135.2930
2023/10/25,169.1180,134.3221
2023/10/26,164.9568,134.2666
2023/10/27,166.2713,128.4687
2023/10/30,168.3174,131.2058
2023/10/31,168.7918,130.5493
2023/11/01,171.9548,131.7422
2023/11/02,175.5131,132.4727
2023/11/03,174.6037,130.7712
2023/11/06,177.1538,130.5678
2023/11/07,179.7138,131.4555
2023/11/08,180.7715,131.3353
2023/11/09,180.2970,127.6457
2023/11/10,184.4835,128.1543
2023/11/13,182.8999,128.2006
2023/11/14,185.5128,127.6642
2023/11/15,186.0769,127.2389
2023/11/16,187.7595,127.8677
2023/11/17,187.7397,127.8862
2023/11/20,189.4816,127.8954
2023/11/21,188.6799,128.2838
2023/11/22,189.3430,128.0434
2023/11/24,188.0168,128.2283
2023/11/27,187.8386,128.6167
2023/11/28,188.4424,127.6828
2023/11/29,187.4229,128.0711
2023/11/30,187.9970,131.6682
2023/12/01,189.2737,132.6114
2023/12/04,187.4823,133.2957
2023/12/05,191.4313,133.6841
2023/12/06,190.3426,135.3578
2023/12/07,192.2726,136.8280
2023/12/08,193.6978,138.0394
2023/12/11,191.1938,139.8518
2023/12/12,192.7081,141.7012
2023/12/13,195.9246,142.6814
2023/12/14,196.0731,143.2177
2023/12/15,195.5387,142.4409
2023/12/18,193.8759,141.8676
2023/12/19,194.9151,142.0341
2023/12/20,192.8268,140.2679
2023/12/21,192.6783,141.1001
2023/12/22,191.6095,143.2732
2023/12/26,191.0651,142.9773
2023/12/27,191.1641,143.2177
2023/12/28,191.5897,143.0975
2023/12/29,190.5505,143.3009
2024/01/02,183.7313,147.7857
2024/01/03,182.3556,148.3775
2024/01/04,180.0396,149.3023
2024/01/05,179.3172,149.9310
2024/01/08,183.6521,149.2745
2024/01/09,183.2364,150.0883
2024/01/10,184.2756,152.4740
2024/01/11,183.6818,151.4476
2024/01/12,184.0084,151.6062
2024/01/16,181.7420,150.7474
2024/01/17,180.8017,151.2702
2024/01/18,186.6906,152.4465
2024/01/19,189.5904,153.8188
2024/01/22,191.8965,154.3975
2024/01/23,193.1732,156.3673
2024/01/24,192.5002,153.3053
2024/01/25,192.1736,154.1548
2024/01/26,190.4416,153.4733
2024/01/29,189.7587,153.0159
2024/01/30,186.1066,153.9588
2024/01/31,182.5040,153.4733
2024/02/01,184.9388,156.4513
2024/02/02,183.9391,157.4595
2024/02/05,185.7503,159.8774
2024/02/06,187.3537,161.7725
2024/02/07,187.4625,163.3781
2024/02/08,186.3837,163.1728
2024/02/09,187.1468,162.5099
2024/02/12,185.4621,161.5671
2024/02/13,183.3712,161.7725
2024/02/14,182.4892,162.8274
2024/02/15,182.2018,164.8531
2024/02/16,180.6658,165.6933
2024/02/20,179.9225,164.0690
2024/02/21,180.6757,163.4995
2024/02/22,182.7072,165.0025
2024/02/23,180.8739,166.2534
2024/02/26,179.5262,166.9256
2024/02/27,180.9829,167.0936
2024/02/28,179.7838,166.1694
2024/02/29,179.1199,164.3490
2024/03/01,178.0397,167.0190
2024/03/04,173.5208,165.2826
2024/03/05,168.5857,167.2523
2024/03/06,167.5948,169.0261
2024/03/07,167.4758,168.5686
2024/03/08,169.1902,166.9629
2024/03/11,171.1920,167.6911
2024/03/12,171.6677,168.8953
2024/03/13,169.5866,167.9058
2024/03/14,171.4398,169.1567
2024/03/15,171.0632,166.0574
2024/03/18,172.1533,166.6269
2024/03/19,174.4920,167.7191
2024/03/20,177.0586,164.5544
2024/03/21,169.8244,165.7026
2024/03/22,170.7262,166.5895
2024/03/25,169.3091,166.6642
2024/03/26,168.1794,167.2803
2024/03/27,171.7469,168.3633
2024/03/28,169.9335,169.9969
2024/04/01,168.4965,168.7460
2024/04/02,167.3173,168.6806
2024/04/03,168.1199,165.5439
2024/04/04,167.2975,156.7407
2024/04/05,168.0506,158.7011
2024/04/08,166.9308,158.5145
2024/04/09,168.1398,158.8318
2024/04/10,166.2668,157.7956
2024/04/11,173.4614,156.3860
2024/04/12,174.9577,152.9090
2024/04/15,171.1325,152.3343
2024/04/16,167.8524,153.1540
2024/04/17,166.4848,154.7653
2024/04/18,165.5335,155.1516
2024/04/19,163.5119,156.8006
2024/04/22,164.3443,158.1951
2024/04/23,165.3948,159.7498
2024/04/24,167.4957,158.1103
2024/04/25,168.3578,157.6297
2024/04/26,167.7731,150.4026
2024/04/29,171.9352,152.1929
2024/04/30,168.7938,153.2482
2024/05/01,167.7731,152.3814
2024/05/02,171.4695,151.5239
2024/05/03,181.7261,154.3318
2024/05/06,180.0712,153.3331
2024/05/07,180.7550,153.1635
2024/05/08,181.0919,151.1847
2024/05/09,182.9054,151.1376
2024/05/10,181.6452,151.4674
2024/05/13,184.8504,151.9668
2024/05/14,185.9915,152.2589
2024/05/15,188.2640,154.3318
2024/05/16,188.3830,154.8595
2024/05/17,188.4128,156.8100
2024/05/20,189.5738,155.0574
2024/05/21,190.8738,153.5215
2024/05/22,189.4349,150.3932
2024/05/23,185.4458,149.1212
2024/05/24,188.5220,147.9905
2024/05/28,188.5319,146.3698
2024/05/29,188.8296,145.8516
2024/05/30,189.8219,147.2838
2024/05/31,190.7745,151.9291
2024/06/03,192.5409,150.9397
2024/06/04,192.8584,152.7771
2024/06/05,194.3668,155.8866
2024/06/06,192.9874,158.8358
2024/06/07,195.3789,159.6367
2024/06/10,191.6379,160.6167
2024/06/11,205.5602,158.0161
2024/06/12,211.4348,156.4990
2024/06/13,212.5958,156.9419
2024/06/14,210.8592,158.8546
2024/06/17,215.0071,159.8817
2024/06/18,212.6454,161.4647
2024/06/20,208.0708,162.1903
2024/06/21,205.8976,160.5507
2024/06/24,206.5426,162.7650
2024/06/25,207.4655,160.8899
2024/06/26,211.6134,161.2668
2024/06/27,212.4569,159.2316
2024/06/28,209.0036,161.6155
2024/07/01,215.0865,160.5319
2024/07/02,218.5795,156.3765
2024/07/03,219.8497,154.3790
2024/07/05,224.6029,157.5920
2024/07/08,226.0716,156.9042
2024/07/09,226.9250,158.3459
2024/07/10,231.1920,158.4306
2024/07/11,225.8235,160.0984
2024/07/12,228.7707,160.4471
2024/07/15,232.6011,159.7814
2024/07/16,233.0179,160.8940
2024/07/17,227.1235,166.6660
2024/07/18,222.4595,162.7388
2024/07/19,222.5885,163.8609
2024/07/22,222.2412,165.0875
2024/07/23,223.2831,164.6501
2024/07/24,216.8628,167.5599
2024/07/25,215.8208,173.2273
2024/07/26,216.2872,176.0705
2024/07/29,216.5651,173.0086
2024/07/30,217.1208,177.6110
2024/07/31,220.3756,176.2227
2024/08/01,216.6842,180.3972
2024/08/02,218.1726,179.9978
2024/08/05,207.6639,175.3098
2024/08/06,205.6396,176.5935
2024/08/07,208.2097,178.3052
2024/08/08,211.6729,181.0533
2024/08/09,214.5805,180.6064
2024/08/12,216.1104,180.8441
2024/08/13,219.8260,181.8425
2024/08/14,220.2730,183.5257
2024/08/15,223.2535,183.9060
2024/08/16,224.5748,184.3815
2024/08/19,224.4158,187.2057
2024/08/20,225.0318,186.5210
2024/08/21,224.9225,186.8824
2024/08/22,223.0647,186.7302
2024/08/23,225.3596,187.8523
2024/08/26,225.6974,187.7477
2024/08/27,226.5419,186.3023
2024/08/28,225.0119,185.8078
2024/08/29,228.2904,185.5986
2024/08/30,227.5056,186.6732
2024/09/03,221.3162,187.9854
2024/09/04,219.4087,187.3388
2024/09/05,220.9287,183.3926
2024/09/06,219.3789,183.9060
2024/09/09,219.4683,186.7778
2024/09/10,218.6736,189.5639
2024/09/11,221.2069,185.0376
2024/09/12,221.3162,184.4956
2024/09/13,221.0480,184.6763
2024/09/16,214.9083,186.1216
2024/09/17,215.3752,183.9536
2024/09/18,219.2498,183.4686
2024/09/19,227.3764,184.1152
2024/09/20,226.7107,183.9726
2024/09/23,224.9921,184.3149
2024/09/24,225.8862,184.0106
2024/09/25,224.8927,181.8711
2024/09/26,226.0352,182.4796
2024/09/27,226.3034,185.2278
2024/09/30,231.4794,187.7857
2024/10/01,224.7337,187.2913
2024/10/02,225.3000,187.1581
2024/10/03,224.1973,185.8554
2024/10/04,225.3199,184.7523
2024/10/07,220.2432,184.1057
2024/10/08,224.2966,183.5352
2024/10/09,228.0420,185.1897
2024/10/10,227.5453,184.8094
2024/10/11,226.0650,184.6573
2024/10/14,229.7905,186.0456
2024/10/15,232.3239,183.8985
2024/10/16,230.2674,182.5566
2024/10/17,230.6350,180.7451
2024/10/18,233.4664,181.0230
2024/10/21,234.9367,178.7993
2024/10/22,234.3208,180.9272
2024/10/23,229.2540,180.0837
2024/10/24,229.0653,181.7802
2024/10/25,229.8998,180.0549
2024/10/28,231.8768,181.8090
2024/10/29,232.1451,181.5885
2024/10/30,228.5984,193.1385
2024/10/31,224.4357,195.4102
2024/11/01,221.4553,195.1034
2024/11/04,220.5612,192.1513
2024/11/05,221.9917,193.3110
2024/11/06,221.2665,192.8509
2024/11/07,225.9955,192.1896
2024/11/08,225.7269,191.2215
2024/11/11,223.0117,167.1918
2024/11/12,223.0117,163.9904
2024/11/13,223.8969,163.2811
2024/11/14,226.9801,162.5910
2024/11/15,223.7776,158.1436
2024/11/18,226.7812,159.3800
2024/11/19,227.0397,159.6580
2024/11/20,227.7559,160.7986
2024/11/21,227.2785,164.6038
2024/11/22,228.6211,169.6072
2024/11/25,231.6048,169.7127
2024/11/26,233.7829,173.6234
2024/11/27,233.6536,175.4829
2024/11/29,236.0406,175.3391
2024/12/02,238.2883,174.2272
2024/12/03,241.3317,173.9684
2024/12/04,241.6897,169.1376
2024/12/05,241.7196,168.8596
2024/12/06,241.5206,168.8788
2024/12/09,245.4094,169.2430
2024/12/10,246.4239,168.3803
2024/12/11,245.1508,167.1343
2024/12/12,246.6128,166.0033
2024/12/13,246.7819,166.1758
2024/12/16,249.6761,164.5080
2024/12/17,252.1028,168.1024
2024/12/18,246.7023,165.8403
2024/12/19,248.4329,164.4026
2024/12/20,253.1073,168.2941
2024/12/23,253.8831,170.9875
2024/12/24,256.7972,172.5307
2024/12/26,257.6127,171.7639
2024/12/27,254.2014,170.6232
2024/12/30,250.8298,168.8884
2024/12/31,249.0595,170.3261
2025/01/02,242.5252,171.9939
2025/01/03,242.0378,173.7001
2025/01/06,243.6689,172.6265
2025/01/07,240.8941,172.0802
2025/01/08,241.3814,171.0929
2025/01/10,235.5632,167.9011
2025/01/13,233.1265,169.4059
2025/01/14,232.0126,168.2653
2025/01/15,236.5776,165.7884
2025/01/16,227.0199,168.0621
2025/01/17,228.7305,165.9916
2025/01/21,221.4304,167.0075
2025/01/22,222.6139,163.7082
2025/01/23,222.4449,165.1305
2025/01/24,221.5696,164.7725
2025/01/27,228.6112,171.1583
2025/01/28,236.9655,169.1361
2025/01/29,238.0595,169.5715
2025/01/30,236.2992,169.9489
2025/01/31,234.7178,177.9311
2025/02/03,226.7712,183.9686
2025/02/04,231.5352,183.7847
2025/02/05,231.2070,185.5263
2025/02/06,231.9529,186.7067
2025/02/07,226.3933,184.4136
2025/02/10,226.6621,184.1621
2025/02/11,231.6105,185.6037
2025/02/12,235.8421,186.7357
2025/02/13,240.4819,187.1711
2025/02/14,243.5386,186.6099
2025/02/18,243.4091,189.8802
2025/02/19,243.8074,190.9445
2025/02/20,244.7632,194.3600
2025/02/21,244.4844,195.5210
2025/02/24,246.0277,197.4561
2025/02/25,245.9680,197.5141
2025/02/26,239.3170,196.4208
2025/02/27,236.2702,198.3656
2025/02/28,240.7905,202.2454
2025/03/03,236.9971,204.6159
2025/03/04,234.9062,201.0166
2025/03/05,234.7170,204.6740
2025/03/06,234.3088,203.9096
2025/03/07,238.0326,207.3347
2025/03/10,226.4928,209.6278
2025/03/11,219.8817,206.6574
2025/03/12,216.0384,205.1771
2025/03/13,208.7701,204.6836
2025/03/14,212.5636,204.8965
2025/03/17,213.0714,207.5089
2025/03/18,211.7670,206.9090
2025/03/19,214.3060,205.3609
2025/03/20,213.1709,205.0804
2025/03/21,217.3228,203.1936
2025/03/24,219.7721,202.3809
2025/03/25,222.7790,194.8050
2025/03/26,220.5687,194.7663
2025/03/27,222.8786,196.1402
2025/03/28,216.9544,198.6268
2025/03/31,221.1661,202.7195
2025/04/01,222.2215,199.5750
2025/04/02,222.9184,198.5300
2025/04/03,202.3082,195.0953
2025/04/04,187.5625,180.8918
2025/04/07,180.6726,180.4951
2025/04/08,171.6718,169.9682
2025/04/09,197.9871,174.0029
2025/04/10,189.5937,168.5459
2025/04/11,197.2901,169.3683
2025/04/14,201.6412,173.2869
2025/04/15,201.2628,172.6424
2025/04/16,193.4270,167.6428
2025/04/17,196.1252,168.9220
2025/04/21,192.3218,166.1585
2025/04/22,198.8732,169.6934
2025/04/23,203.7121,172.8865
2025/04/24,207.4658,176.1284
2025/04/25,208.3718,181.6846
2025/04/28,209.2281,187.8170
2025/04/29,210.2935,188.9594
2025/04/30,211.5779,190.5120
2025/05/01,212.3943,188.7934
2025/05/02,204.4589,193.8028
2025/05/05,198.0269,191.4592
2025/05/06,197.6486,182.7490
2025/05/07,195.3984,183.6669
2025/05/08,196.6330,181.2159
2025/05/09,197.6685,180.2590
2025/05/12,210.1505,185.6004
2025/05/13,212.2840,183.5790
2025/05/14,211.6858,173.2673
2025/05/15,210.8085,177.4076
2025/05/16,210.6191,179.6926
2025/05/19,208.1466,181.3429
2025/05/20,206.2324,180.5031
2025/05/21,201.4769,177.5248
2025/05/22,200.7491,178.2474
2025/05/23,194.6776,178.9505
2025/05/27,199.6026,181.3526
2025/05/28,199.8120,178.7845
2025/05/29,199.3434,181.2550
2025/05/30,200.2407,181.7335
2025/06/02,201.0881,182.5928
2025/06/03,202.6533,182.8467
2025/06/04,202.2047,182.9346
2025/06/05,200.0213,183.0615
2025/06/06,203.3013,185.3660
2025/06/09,200.8388,184.7117
2025/06/10,202.0551,185.0437
2025/06/11,198.1769,186.9967
2025/06/12,198.5957,187.8951
2025/06/13,195.8540,186.5866
2025/06/16,197.8180,186.3718
2025/06/17,195.0465,181.1183
2025/06/18,195.9836,181.1280
2025/06/20,200.3902,180.9425
2025/06/23,200.8887,179.4387
2025/06/24,199.6923,181.1866
2025/06/25,200.9485,181.0304
2025/06/26,200.3902,182.3975
2025/06/27,200.4700,178.0228
2025/06/30,204.5475,181.2550
2025/07/01,207.1895,185.5222
2025/07/02,211.7955,186.2643
2025/07/03,212.9021,184.8289
2025/07/07,209.3130,183.2177
2025/07/08,209.3728,185.3074
2025/07/09,210.4994,186.1374
2025/07/10,211.7656,190.4144
2025/07/11,210.5194,187.9244
2025/07/14,207.9871,187.0162
2025/07/15,208.4756,183.5789
2025/07/16,209.5224,187.7057
2025/07/17,209.3828,188.5133
2025/07/18,210.5393,186.4056
2025/07/21,211.8354,182.0621
2025/07/22,213.7495,184.2880
2025/07/23,213.5003,187.6761
2025/07/24,213.1115,187.9519
2025/07/25,213.2311,187.4102
2025/07/28,213.4006,185.6768
2025/07/29,210.6290,188.3360
2025/07/30,208.4158,186.4548
2025/07/31,206.9403,186.1692
2025/08/01,201.7660,192.2757
2025/08/04,202.7331,194.2160
2025/08/05,202.3044,195.5555
2025/08/06,212.6030,193.3394
2025/08/07,219.3625,195.8608
2025/08/08,228.6542,195.0630
2025/08/11,226.7478,195.6441
2025/08/12,229.2131,195.6441
2025/08/13,232.8861,198.4314
2025/08/14,232.3372,201.5930
2025/08/15,231.1494,203.5727
2025/08/18,230.4507,203.4545
2025/08/19,230.1214,203.0803
2025/08/20,225.5800,205.9956
2025/08/21,224.4721,206.3403
2025/08/22,227.3267,207.4238
2025/08/25,226.7279,204.4198
2025/08/26,228.8738,205.2175
2025/08/27,230.0515,204.9220
2025/08/28,232.1176,204.7842
2025/08/29,231.6984,207.2268
2025/09/02,229.2830,208.7238
2025/09/03,238.0163,208.6647
2025/09/04,239.3239,209.7876
2025/09/05,239.2340,209.3542
2025/09/08,237.4275,206.6259
2025/09/09,233.9042,207.2465
2025/09/10,226.3586,208.4481
2025/09/11,229.5924,216.8987
2025/09/12,233.6247,215.0470
2025/09/15,236.2497,214.3280
2025/09/16,237.6969,212.9984
2025/09/17,238.5354,217.4798
2025/09/18,237.4275,218.6420
2025/09/19,245.0330,219.1147
2025/09/22,255.5928,219.2329
2025/09/23,253.9460,219.2526
2025/09/24,251.8300,216.6721
2025/09/25,256.3813,215.2440
2025/09/26,254.9740,217.2828
2025/09/29,253.9460,219.7943
2025/09/30,254.1456,228.0479
2025/10/01,254.9640,240.6943
2025/10/02,256.6408,232.9922
2025/10/03,257.5291,230.3822
2025/10/06,256.2017,226.7183
2025/10/07,255.9921,229.3185
2025/10/08,257.5691,227.7525
2025/10/09,253.5567,227.2108
2025/10/10,244.8034,227.0236
2025/10/13,247.1889,226.8266
2025/10/14,247.2986,225.6743
2025/10/15,248.8656,224.4144
2025/10/16,246.9792,225.0592
2025/10/17,251.8100,227.7377
2025/10/20,261.7411,230.2078
2025/10/21,262.2701,229.5432
2025/10/22,257.9583,226.8548
2025/10/23,259.0862,226.4282
2025/10/24,262.3200,226.1703
2025/10/27,268.2986,226.2100
2025/10/28,268.4883,225.7239
2025/10/29,269.1869,223.3430
2025/10/30,270.8837,226.3786
2025/10/31,269.8557,216.2997
2025/11/03,268.5381,210.2682
2025/11/04,269.5263,214.1669
2025/11/05,269.6261,215.0398
2025/11/06,269.2568,217.2917
2025/11/07,267.9593,217.4108
2025/11/10,269.1781,216.9644
2025/11/11,274.9927,223.3728
2025/11/12,273.2144,231.3685
